id,ident,type,airport name,latitude_left,longitude_left,elevation_ft,continent,iso_country,iso_region,airport city,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,geometry,index_right,nearest city,latitude_right,longitude_right,country,iso2,admin_name,capital,population,population_proper,distance
4354,LIPE,large_airport,Bologna Guglielmo Marconi Airport,44.5354,11.2887,123.0,EU,IT,IT-45,Bologna,yes,LIPE,BLQ,BO08,http://www.bologna-airport.it/?LN=UK,https://en.wikipedia.org/wiki/Bologna_Airport,"Guglielmo Marconi Airport, Borgo Panigale Airport",POINT (11.2887 44.5354),3104,Bologna,44.4939,11.3428,Italy,IT,Emilia-Romagna,admin,392564.0,392564.0,0.0681840157221656
4355,LIPH,medium_airport,Treviso Antonio Canova Airport,45.648399,12.1944,59.0,EU,IT,IT-34,Treviso (TV),yes,LIPH,TSF,TV01,http://www.trevisoairport.it/tsf/index.jsp?_requestid=677517&language=en,https://en.wikipedia.org/wiki/Treviso_Airport,"Venice-Treviso, Treviso-Sant'Angelo",POINT (12.1944 45.648399),3108,Venice,45.4397,12.3319,Italy,IT,Veneto,admin,261321.0,254850.0,0.24992303335426694
4361,LIPQ,medium_airport,Trieste–Friuli Venezia Giulia Airport,45.827499,13.4722,39.0,EU,IT,IT-36,Ronchi dei Legionari (GO),yes,LIPQ,TRS,GO02,http://www.aeroporto.fvg.it/,https://en.wikipedia.org/wiki/Trieste_%E2%80%93_Friuli_Venezia_Giulia_Airport,"Ronchi Dei Legionari Airport, Trieste-Ronchi dei Legionari Airport",POINT (13.4722 45.827499),3112,Trieste,45.6503,13.7703,Italy,IT,Friuli Venezia Giulia,admin,204338.0,204338.0,0.34678969938710763
4366,LIPX,large_airport,Verona Villafranca Valerio Catullo Airport,45.394955,10.887303,239.0,EU,IT,IT-34,Caselle (VR),yes,LIPX,VRN,VR10,http://www.aeroportoverona.it/,https://en.wikipedia.org/wiki/Verona_Airport,"Valerio Catullo, Villafranca International Airport, Valerio Catullo Airport, Villafranca Airport",POINT (10.887303 45.394955),3109,Verona,45.4386,10.9928,Italy,IT,Veneto,minor,257275.0,257275.0,0.11416874806180602
4367,LIPY,medium_airport,Marche Airport,43.616299,13.3623,49.0,EU,IT,IT-57,Ancona,yes,LIPY,AOI,AN01,http://www.aeroportomarche.com/index.php?lang=english,https://en.wikipedia.org/wiki/Marche_Airport,"Ancona Falconara Airport, Falconara, Raffaello Sanzio Airport",POINT (13.3623 43.616299),3143,Ancona,43.6169,13.5167,Italy,IT,Marche,admin,100924.0,100924.0,0.15440116968792766
4368,LIPZ,large_airport,Venice Marco Polo Airport,45.505299,12.3519,7.0,EU,IT,IT-34,Venezia (VE),yes,LIPZ,VCE,VE05,http://www.veniceairport.com/core/index.jsp?_requestid=37300&language=en,https://en.wikipedia.org/wiki/Venice_Marco_Polo_Airport,"Venezia-Tessera, Venice-Tessera",POINT (12.3519 45.505299),3108,Venice,45.4397,12.3319,Italy,IT,Veneto,admin,261321.0,254850.0,0.06858009041259645
4370,LIRA,medium_airport,Ciampino–G. B. Pastine International Airport,41.7994,12.5949,427.0,EU,IT,IT-62,Rome,yes,LIRA,CIA,RM12,,https://en.wikipedia.org/wiki/Ciampino%E2%80%93G._B._Pastine_International_Airport,"ROM, Giovan Battista Pastine Airport",POINT (12.5949 41.7994),3098,Rome,41.8931,12.4828,Italy,IT,Lazio,primary,2872800.0,2872800.0,0.14610304582725187
4372,LIRF,large_airport,Rome–Fiumicino Leonardo da Vinci International Airport,41.804532,12.251998,13.0,EU,IT,IT-62,Rome,yes,LIRF,FCO,RM11,http://www.adr.it/portal/portal/adr/Fiumicino/Leonardo_da_vinci/Header_Window?action=2,https://en.wikipedia.org/wiki/Leonardo_da_Vinci%E2%80%93Fiumicino_Airport,"ROM, Rome Fiumicino Airport, Fiumicino Airport",POINT (12.251998 41.804532),3098,Rome,41.8931,12.4828,Italy,IT,Lazio,primary,2872800.0,2872800.0,0.24721216359232528
4378,LIRN,large_airport,Naples International Airport,40.886002,14.2908,294.0,EU,IT,IT-72,Napoli,yes,LIRN,NAP,NA01,http://www.portal.gesac.it/,https://en.wikipedia.org/wiki/Naples_International_Airport,"Capodichino Airport, Aeroporto Internazionale di Napoli-Capodichino Ugo Niutta, Ariopuorto 'nternazziunale 'e Napule-Capodichino Ugo Niutta",POINT (14.2908 40.886002),3100,Naples,40.8333,14.25,Italy,IT,Campania,admin,966144.0,966144.0,0.06664938712396158
4379,LIRP,large_airport,Pisa International Airport,43.683899,10.3927,6.0,EU,IT,IT-52,Pisa,yes,LIRP,PSA,PI05,http://www.pisa-airport.com/,https://en.wikipedia.org/wiki/Pisa_International_Airport,"Galileo Galilei Airport, San Giusto Airport",POINT (10.3927 43.683899),3123,Livorno,43.5519,10.3083,Italy,IT,Tuscany,minor,158371.0,158371.0,0.15667512885266224
4380,LIRQ,medium_airport,Peretola Airport,43.810001,11.2051,142.0,EU,IT,IT-52,Firenze,yes,LIRQ,FLR,FI04,http://www.aeroporto.firenze.it/,"https://en.wikipedia.org/wiki/Florence_Airport,_Peretola","Florence, Firenze, Amerigo Vespucci Airport",POINT (11.2051 43.810001),3105,Florence,43.7714,11.2542,Italy,IT,Tuscany,admin,380948.0,380948.0,0.06245676265225482
4384,LIRZ,medium_airport,Perugia San Francesco d'Assisi – Umbria International Airport,43.095901,12.5132,697.0,EU,IT,IT-55,Perugia,yes,LIRZ,PEG,PG10,http://www.airport.umbria.it/,https://en.wikipedia.org/wiki/San_Egidio_Airport,"Perugia San Francesco d'Assisi, Perugia Sant'Egidio Airport, Umbria International Airport",POINT (12.5132 43.095901),3121,Perugia,43.1122,12.3889,Italy,IT,Umbria,admin,165683.0,165683.0,0.1253640594468769
4386,LJLJ,large_airport,Ljubljana Jože Pučnik Airport,46.223701,14.4576,1273.0,EU,SI,SI-012,Zgornji Brnik,yes,LJLJ,LJU,,http://www.lju-airport.si/,https://en.wikipedia.org/wiki/Ljubljana_Jo%C5%BEe_Pu%C4%8Dnik_Airport,"Ljubljana, Kranj",POINT (14.4576 46.223701),2559,Ljubljana,46.0514,14.5061,Slovenia,SI,Ljubljana,primary,286745.0,284293.0,0.17899688433321725
4408,LKPR,large_airport,Václav Havel Airport Prague,50.103514,14.256992,1247.0,EU,CZ,CZ-PR,Prague,yes,LKPR,PRG,,http://www.prg.aero,https://en.wikipedia.org/wiki/Václav_Havel_Airport_Prague,"Letiště Praha-Ruzyně, Ruzyně International Airport, Letiště Václava Havla Praha",POINT (14.256992 50.103514),6590,Prague,50.0875,14.4214,Czechia,CZ,Praha,primary,1335084.0,1275406.0,0.16518607283908626
4427,LMML,large_airport,Malta International Airport,35.857498,14.4775,300.0,EU,MT,MT-25,Valletta,yes,LMML,MLA,,http://www.maltairport.com/en/home.htm,https://en.wikipedia.org/wiki/Malta_International_Airport,"Luqa Airport,Valletta,Gudja,RAF Luqa",POINT (14.4775 35.857498),3132,Siracusa,37.0692,15.2875,Italy,IT,Sicilia,minor,121171.0,121171.0,1.457505312787575
4430,LOWG,medium_airport,Graz Airport,46.9911,15.4396,1115.0,EU,AT,AT-6,Feldkirchen bei Graz,yes,LOWG,GRZ,,http://www.flughafen-graz.at/,https://en.wikipedia.org/wiki/Graz_Airport,"Thalerhof Airport, Fliegerhorst Nittner, Nittner Air Base, Christophorus 12",POINT (15.4396 46.9911),7303,Graz,47.0708,15.4386,Austria,AT,Steiermark,admin,289440.0,289440.0,0.07970627327882841
4431,LOWI,medium_airport,Innsbruck Airport,47.260201,11.344,1907.0,EU,AT,AT-7,Innsbruck,yes,LOWI,INN,,http://www.innsbruck-airport.com/,https://en.wikipedia.org/wiki/Innsbruck_Airport,Kranebitten Airport,POINT (11.344 47.260201),7306,Innsbruck,47.2683,11.3933,Austria,AT,Tirol,admin,132493.0,131961.0,0.04996082266136216
4435,LOWK,medium_airport,Klagenfurt Airport,46.642502,14.3377,1472.0,EU,AT,AT-2,Klagenfurt am Wörthersee,yes,LOWK,KLU,,http://www.klagenfurt-airport.com/,https://en.wikipedia.org/wiki/Klagenfurt_Airport,"Kärnten Airport, Christophorus 11",POINT (14.3377 46.642502),7307,Klagenfurt,46.6167,14.3,Austria,AT,Kärnten,admin,101403.0,101403.0,0.04568405853248893
4433,LOWS,medium_airport,Salzburg Airport,47.793301,13.0043,1411.0,EU,AT,AT-5,Salzburg,yes,LOWS,SZG,,http://www.salzburg-airport.com/,https://en.wikipedia.org/wiki/Salzburg_Airport,Christophorus 6,POINT (13.0043 47.793301),7305,Salzburg,47.8,13.045,Austria,AT,Salzburg,admin,155021.0,155021.0,0.04124762539831729
4434,LOWW,large_airport,Vienna International Airport,48.110298,16.5697,600.0,EU,AT,AT-9,Vienna,yes,LOWW,VIE,,http://www.viennaairport.com/en/,https://en.wikipedia.org/wiki/Vienna_International_Airport,,POINT (16.5697 48.110298),7302,Vienna,48.2083,16.3725,Austria,AT,Wien,primary,1973403.0,1973403.0,0.22020951842279912
4439,LPAZ,medium_airport,Santa Maria Airport,36.97140121459961,-25.17060089111328,308.0,EU,PT,PT-20,Vila do Porto,yes,LPAZ,SMA,,,https://en.wikipedia.org/wiki/Santa_Maria_Airport,,POINT (-25.17060089111328 36.97140121459961),3525,Funchal,32.65,-16.9167,Portugal,PT,Madeira,admin,111892.0,111892.0,9.316726269342876
4440,LPBG,medium_airport,Bragança Airport,41.8578,-6.70713,2241.0,EU,PT,PT-04,Bragança,yes,LPBG,BGC,,,https://en.wikipedia.org/wiki/Bragan%C3%A7a_Airport,,POINT (-6.70713 41.8578),2891,Ourense,42.3364,-7.8633,Spain,ES,Galicia,minor,104596.0,103756.0,1.2513141207946146
4444,LPCS,medium_airport,Cascais Airport,38.724998,-9.35523,325.0,EU,PT,PT-11,Cascais,yes,LPCS,CAT,,http://aerodromo-cascais.pt/?lang=en,https://en.wikipedia.org/wiki/Cascais_Aerodrome,Tires,POINT (-9.35523 38.724998),3513,Oeiras,38.6833,-9.3167,Portugal,PT,Lisboa,minor,172120.0,171802.0,0.056773973826038486
4448,LPFR,large_airport,Faro Airport,37.0144004822,-7.96590995789,24.0,EU,PT,PT-08,Faro,yes,LPFR,FAO,,http://www.ana.pt/en-US/Aeroportos/algarve/Faro/Pages/HomeFaro.aspx,https://en.wikipedia.org/wiki/Faro_Airport_(Portugal),,POINT (-7.96590995789 37.0144004822),2878,Huelva,37.25,-6.95,Spain,ES,Andalusia,minor,142538.0,141854.0,1.042871121149518
4450,LPHR,medium_airport,Horta Airport,38.519901275634766,-28.715900421142575,118.0,EU,PT,PT-20,Horta,yes,LPHR,HOR,,,https://en.wikipedia.org/wiki/Horta_Airport,,POINT (-28.715900421142575 38.519901275634766),3525,Funchal,32.65,-16.9167,Portugal,PT,Madeira,admin,111892.0,111892.0,13.178652114840494
4451,LPLA,medium_airport,Lajes Airport,38.761799,-27.090799,180.0,EU,PT,PT-20,Praia da Vitória,yes,LPLA,TER,,http://aerogarelajes.azores.gov.pt,https://en.wikipedia.org/wiki/Lajes_Field,Terceira Island,POINT (-27.090799 38.761799),3525,Funchal,32.65,-16.9167,Portugal,PT,Madeira,admin,111892.0,111892.0,11.86871423020211
4452,LPMA,large_airport,Madeira International Airport Cristiano Ronaldo,32.697899,-16.7745,192.0,EU,PT,PT-30,Funchal,yes,LPMA,FNC,,http://www.ana.pt/en-US/Aeroportos/Madeira/Funchal/Pages/default.aspx,https://en.wikipedia.org/wiki/Madeira_Airport,"Madeira, Funchal",POINT (-16.7745 32.697899),3525,Funchal,32.65,-16.9167,Portugal,PT,Madeira,admin,111892.0,111892.0,0.15005050550064739
4456,LPPD,large_airport,João Paulo II Airport,37.7411994934,-25.6979007721,259.0,EU,PT,PT-20,Ponta Delgada,yes,LPPD,PDL,,http://www.ana.pt/en-US/Aeroportos/acores/PontaDelgada/Pages/Homepage-PontaDelgada.aspx,https://en.wikipedia.org/wiki/Jo%C3%A3o_Paulo_II_Airport,,POINT (-25.6979007721 37.7411994934),3525,Funchal,32.65,-16.9167,Portugal,PT,Madeira,admin,111892.0,111892.0,10.15035956414974
4457,LPPI,medium_airport,Pico Airport,38.554298,-28.441299,109.0,EU,PT,PT-20,Pico Island,yes,LPPI,PIX,,,https://en.wikipedia.org/wiki/Pico_Airport,,POINT (-28.441299 38.554298),3525,Funchal,32.65,-16.9167,Portugal,PT,Madeira,admin,111892.0,111892.0,12.949019923670095
4459,LPPR,large_airport,Francisco de Sá Carneiro Airport,41.2481002808,-8.68138980865,228.0,EU,PT,PT-13,Porto,yes,LPPR,OPO,,http://www.ana.pt/en-US/Aeroportos/porto/Porto/Pages/Homepage-Porto.aspx,https://en.wikipedia.org/wiki/Francisco_S%C3%A1_Carneiro_Airport,,POINT (-8.68138980865 41.2481002808),3520,Maia,41.2333,-8.6167,Portugal,PT,Porto,minor,135306.0,135306.0,0.06636128129363184
4460,LPPS,medium_airport,Porto Santo Airport,33.0733985901,-16.3500003815,341.0,EU,PT,PT-30,Vila Baleira,yes,LPPS,PXO,,http://www.anam.pt/Porto-Santo-411.aspx,https://en.wikipedia.org/wiki/Porto_Santo_Airport,,POINT (-16.3500003815 33.0733985901),3525,Funchal,32.65,-16.9167,Portugal,PT,Madeira,admin,111892.0,111892.0,0.7074000450287747
4461,LPPT,large_airport,Humberto Delgado Airport (Lisbon Portela Airport),38.7813,-9.13592,374.0,EU,PT,PT-11,Lisbon,yes,LPPT,LIS,,http://www.ana.pt/en-US/Aeroportos/lisboa/Lisboa/Pages/HomeLisboa.aspx,https://en.wikipedia.org/wiki/Lisbon_Portela_Airport,Lisboa,POINT (-9.13592 38.7813),3517,Odivelas,38.7903,-9.1797,Portugal,PT,Lisboa,minor,144549.0,144549.0,0.04469550760423244
4465,LPVR,medium_airport,Vila Real Airport,41.2743,-7.72047,1805.0,EU,PT,PT-17,Vila Real,yes,LPVR,VRL,,,https://en.wikipedia.org/wiki/Vila_Real_Airport,,POINT (-7.72047 41.2743),3504,Aves,41.44,-8.3,Portugal,PT,Porto,,425411.0,425411.0,0.6027532753125456
4466,LPVZ,medium_airport,Aerodromo Goncalves Lobato (Viseu Airport),40.725498,-7.88899,2060.0,EU,PT,PT-18,Viseu,yes,LPVZ,VSE,,,https://en.wikipedia.org/wiki/Viseu_Airport,,POINT (-7.88899 40.725498),3518,Coimbra,40.2111,-8.4292,Portugal,PT,Coimbra,admin,143396.0,143396.0,0.7459437958077003
4467,LQBK,medium_airport,Banja Luka International Airport,44.94139862060547,17.297500610351562,400.0,EU,BA,BA-SRP,Banja Luka,yes,LQBK,BNX,,http://www.banjaluka-airport.com/,https://en.wikipedia.org/wiki/Banja_Luka_International_Airport,Mahovljani Airport,POINT (17.297500610351562 44.94139862060547),1900,Pécs,46.0708,18.2331,Hungary,HU,Baranya,admin,140237.0,140237.0,1.4665925452179265
4469,LQSA,medium_airport,Sarajevo International Airport,43.8246,18.331499,1708.0,EU,BA,BA-BIH,Sarajevo,yes,LQSA,SJJ,,http://www.sarajevo-airport.ba/,https://en.wikipedia.org/wiki/Sarajevo_International_Airport,,POINT (18.331499 43.8246),3901,Novi Sad,45.2542,19.8425,Serbia,RS,Novi Sad,admin,380000.0,380000.0,2.080115425162989
4470,LQTZ,medium_airport,Tuzla International Airport,44.458698,18.7248,784.0,EU,BA,BA-BIH,Dubrave Gornje,yes,LQTZ,TZL,,http://www.tuzla-airport.ba/,https://en.wikipedia.org/wiki/Tuzla_International_Airport,,POINT (18.7248 44.458698),3901,Novi Sad,45.2542,19.8425,Serbia,RS,Novi Sad,admin,380000.0,380000.0,1.3718880136527196
4472,LRBC,medium_airport,Bacău Airport,46.52190017700195,26.91029930114746,607.0,EU,RO,RO-BC,Bacău,yes,LRBC,BCM,,http://www.bacauairport.ro/,https://en.wikipedia.org/wiki/Bac%C4%83u_International_Airport,"Bacau, RoAF 95th Air Base",POINT (26.91029930114746 46.52190017700195),934,Bacău,46.5833,26.9167,Romania,RO,Bacău,admin,144307.0,136102.0,0.061732545792252236
4476,LRCL,medium_airport,Cluj Avram Iancu International Airport,46.787425,23.684292,1039.0,EU,RO,RO-CJ,Cluj-Napoca,yes,LRCL,CLJ,,http://www.airportcluj.ro/,https://en.wikipedia.org/wiki/Cluj_International_Airport,Someşeni Airport,POINT (23.684292 46.787425),921,Cluj-Napoca,46.7667,23.5833,Romania,RO,Cluj,admin,324576.0,286598.0,0.10309660367344571
4479,LRCV,medium_airport,Craiova International Airport,44.3181,23.888599,626.0,EU,RO,RO-DJ,Craiova,yes,LRCV,CRA,,http://www.aeroportcraiova.ro/,https://en.wikipedia.org/wiki/Craiova_International_Airport,,POINT (23.888599 44.3181),926,Craiova,44.3333,23.8167,Romania,RO,Dolj,admin,269506.0,234140.0,0.07348813646432852
4480,LRIA,medium_airport,Iaşi Airport,47.180278,27.620833,411.0,EU,RO,RO-IS,Iaşi,yes,LRIA,IAS,,http://www.aeroport.ro/,https://en.wikipedia.org/wiki/Ia%C5%9Fi_International_Airport,"Iasi, Jassy",POINT (27.620833 47.180278),924,Iaşi,47.1622,27.5889,Romania,RO,Iaşi,admin,290422.0,271692.0,0.03669510284765855
4481,LROD,medium_airport,Oradea International Airport,47.025299072265625,21.90250015258789,465.0,EU,RO,RO-BH,Oradea,yes,LROD,OMR,,,https://en.wikipedia.org/wiki/Oradea_International_Airport,,POINT (21.90250015258789 47.025299072265625),929,Oradea,47.0722,21.9211,Romania,RO,Bihor,admin,196367.0,183105.0,0.05045444822906102
4482,LROP,large_airport,Bucharest Henri Coandă International Airport,44.572127,26.103396,314.0,EU,RO,RO-IF,Otopeni,yes,LROP,OTP,,http://www.bucharestairports.ro/en/,https://en.wikipedia.org/wiki/Henri_Coand%C4%83_International_Airport,"BUH, Otopeni Airport, RoAF 90th Airlift Base",POINT (26.103396 44.572127),920,Bucharest,44.4325,26.1039,Romania,RO,Bucureşti,primary,1883425.0,1716983.0,0.13962790962053834
4483,LRSB,medium_airport,Sibiu International Airport,45.785841,24.086666,1496.0,EU,RO,RO-SB,Sibiu,yes,LRSB,SBZ,,http://www.sibiuairport.ro/,https://en.wikipedia.org/wiki/Sibiu_International_Airport,,POINT (24.086666 45.785841),933,Sibiu,45.7928,24.1519,Romania,RO,Sibiu,admin,147245.0,134308.0,0.0656041342980765
4485,LRSV,medium_airport,Suceava Stefan cel Mare Airport,47.6875,26.35409927368164,1375.0,EU,RO,RO-SV,Suceava,yes,LRSV,SCV,,http://www.aeroportsuceava.ro/index_en.html,https://en.wikipedia.org/wiki/Suceava_Airport,,POINT (26.35409927368164 47.6875),6394,Chernivtsi,48.3,25.9333,Ukraine,UA,Chernivetska Oblast,admin,266550.0,265471.0,0.7431206353823002
4488,LRTR,medium_airport,Timişoara Traian Vuia Airport,45.80989837646485,21.337900161743164,348.0,EU,RO,RO-TM,Timişoara,yes,LRTR,TSR,,http://www.aerotim.ro/,https://en.wikipedia.org/wiki/Traian_Vuia_International_Airport,"RoAF 93rd Air Base, Giarmata Airport, Temesvár, Temeschburg, Temeswar, Temeschwar, Тимишоара, Темишвар, Temišvar, Banat",POINT (21.337900161743164 45.80989837646485),922,Timişoara,45.7597,21.23,Romania,RO,Timiş,admin,319279.0,250849.0,0.11900555408848588
4490,LSGG,large_airport,Geneva Cointrin International Airport,46.238098,6.10895,1411.0,EU,CH,CH-GE,Geneva,yes,LSGG,GVA,,http://www.gva.ch/,https://en.wikipedia.org/wiki/Geneva_Cointrin_International_Airport,,POINT (6.10895 46.238098),7714,Geneva,46.2017,6.1469,Switzerland,CH,Genève,admin,201818.0,201818.0,0.052583428035835045
4505,LSZH,large_airport,Zürich Airport,47.458056,8.548056,1417.0,EU,CH,CH-ZH,Zurich,yes,LSZH,ZRH,,http://www.zurich-airport.com/,https://en.wikipedia.org/wiki/Zurich_Airport,,POINT (8.548056 47.458056),7713,Zürich,47.3744,8.5411,Switzerland,CH,Zürich,admin,436332.0,436332.0,0.08394469770032906
4571,LUKK,medium_airport,Chişinău International Airport,46.92770004272461,28.93099975585937,399.0,EU,MD,MD-CU,Chişinău,yes,LUKK,KIV,,http://www.airport.md/,https://en.wikipedia.org/wiki/Chi%C5%9Fin%C4%83u_International_Airport,,POINT (28.93099975585937 46.92770004272461),6743,Chisinau,47.0228,28.8353,Moldova,MD,Chişinău,primary,702300.0,639000.0,0.13491643763946537
4572,LWOH,medium_airport,Ohrid St. Paul the Apostle Airport,41.18,20.7423,2313.0,EU,MK,MK-003,Ohrid,yes,LWOH,OHD,,http://ohd.airports.com.mk/,https://en.wikipedia.org/wiki/Ohrid_Airport,,POINT (20.7423 41.18),358,Tetovo,42.0103,20.9714,Macedonia,MK,Tetovo,admin,142030.0,142030.0,0.8613274058103583
4573,LWSK,large_airport,Skopje International Airport,41.958087,21.622581,781.0,EU,MK,MK-008,Ilinden,yes,LWSK,SKP,,http://skp.airports.com.mk/,https://en.wikipedia.org/wiki/Skopje_Airport,Petrovec,POINT (21.622581 41.958087),357,Skopje,41.9961,21.4317,Macedonia,MK,Skopje,primary,640000.0,526502.0,0.19462924839293894
4574,LXGB,medium_airport,Gibraltar Airport,36.151199,-5.34966,12.0,EU,GI,GI-U-A,Gibraltar,yes,LXGB,GIB,,,https://en.wikipedia.org/wiki/Gibraltar_Airport,,POINT (-5.34966 36.151199),2885,Algeciras,36.1275,-5.4539,Spain,ES,Andalusia,,122982.0,122368.0,0.10690004771280509
4610,LYBE,large_airport,Belgrade Nikola Tesla Airport,44.818401,20.309099,335.0,EU,RS,RS-00,Belgrade,yes,LYBE,BEG,,http://www.beg.aero/,https://en.wikipedia.org/wiki/Belgrade_Nikola_Tesla_Airport,"Beograd, Surčin Airport",POINT (20.309099 44.818401),3903,Zemun,44.85,20.4,Serbia,RS,Beograd,minor,161596.0,161596.0,0.09623662817243638
4612,LYNI,medium_airport,Niš Constantine the Great Airport,43.337009,21.85451,648.0,EU,RS,RS-20,Niš,yes,LYNI,INI,,,https://en.wikipedia.org/wiki/Ni%C5%A1_Constantine_the_Great_Airport,Aerodrom Konstantin Veliki Niš,POINT (21.85451 43.337009),3902,Niš,43.3192,21.8961,Serbia,RS,Niš,admin,183164.0,183164.0,0.04524255276838318
4613,LYPG,large_airport,Podgorica Airport / Podgorica Golubovci Airbase,42.359402,19.2519,141.0,EU,ME,ME-16,Podgorica,yes,LYPG,TGD,,http://www.montenegroairports.com/?menu=2,https://en.wikipedia.org/wiki/Podgorica_Airport,"Podgorica Airbase, Golubovci Airbase, Аеродром Подгорица, Aerodrom Podgorica",POINT (19.2519 42.359402),5,Shkodër,42.0681,19.5119,Albania,AL,Shkodër,admin,112276.0,112276.0,0.3904572386369624
4615,LYTV,medium_airport,Tivat Airport,42.40470123291016,18.72330093383789,20.0,EU,ME,ME-19,Tivat,yes,LYTV,TIV,,http://www.montenegroairports.com/?menu=3,https://en.wikipedia.org/wiki/Tivat_Airport,"Аеродром Тиват, Aerodrom Tivat, Zračna luka Tivat",POINT (18.72330093383789 42.40470123291016),5,Shkodër,42.0681,19.5119,Albania,AL,Shkodër,admin,112276.0,112276.0,0.8574315582881198
4617,LZIB,large_airport,M. R. Štefánik Airport,48.1702,17.2127,436.0,EU,SK,SK-BL,Bratislava,yes,LZIB,BTS,,,https://en.wikipedia.org/wiki/M._R._%C5%A0tef%C3%A1nik_Airport,,POINT (17.2127 48.1702),1450,Petržalka,48.1333,17.1167,Slovakia,SK,Bratislava,,114000.0,114000.0,0.10284750847735799
4618,LZKZ,medium_airport,Košice Airport,48.66310119628906,21.241100311279297,755.0,EU,SK,SK-KI,Košice,yes,LZKZ,KSC,,,https://en.wikipedia.org/wiki/Ko%C5%A1ice_International_Airport,,POINT (21.241100311279297 48.66310119628906),1449,Košice,48.7167,21.25,Slovakia,SK,Košice,admin,238593.0,229040.0,0.054332644133792525
42924,RU-0035,medium_airport,Grozny Airport,43.388106,45.699772,548.0,EU,RU,RU-CE,Grozny,yes,URMG,GRV,,,https://en.wikipedia.org/wiki/Grozny_Airport,"Grozny North, Grozny Severny, Grozny, Аэропорт Грозный Северный, Аэропорт Грозный",POINT (45.699772 43.388106),5875,Groznyy,43.3125,45.6986,Russia,RU,Chechnya,admin,291687.0,291687.0,0.0756150832836947
6463,UIAA,medium_airport,Chita-Kadala International Airport,52.026299,113.306,2272.0,EU,RU,RU-CHI,Chita,yes,UIAA,HTA,,http://aerochita.ru/,https://en.wikipedia.org/wiki/Kadala_Airport,,POINT (113.306 52.026299),5862,Chita,52.0333,113.5,Russia,RU,Zabaykal’skiy Kray,admin,347088.0,347088.0,0.19412628364289303
6474,UKFF,medium_airport,Simferopol International Airport,45.0522,33.975101,639.0,EU,UA,UA-43,Simferopol,yes,UKFF,SIP,URFF,https://new.sipaero.ru/,https://en.wikipedia.org/wiki/Simferopol_International_Airport,,POINT (33.975101 45.0522),6388,Simferopol,44.9484,34.1,Ukraine,UA,"Krym, Avtonomna Respublika",admin,341799.0,340540.0,0.16240135529298927
6488,ULAA,medium_airport,Talagi Airport,64.60030364990234,40.71670150756836,62.0,EU,RU,RU-ARK,Archangelsk,yes,ULAA,ARH,,,https://en.wikipedia.org/wiki/Talagi_Airport,"Арха́нгельск, Archangel",POINT (40.71670150756836 64.60030364990234),5861,Arkhangelsk,64.55,40.5333,Russia,RU,Arkhangel’skaya Oblast’,admin,351488.0,351488.0,0.19017510397485243
32040,ULAM,medium_airport,Naryan Mar Airport,67.639999,53.121899,36.0,AS,RU,RU-NEN,Naryan Mar,yes,ULAM,NNM,,,https://en.wikipedia.org/wiki/Naryan-Mar_Airport,Нарья́н-Мар,POINT (53.121899 67.639999),5888,Syktyvkar,61.6667,50.8167,Russia,RU,Komi,admin,245313.0,245313.0,6.402674704606041
30819,ULBC,medium_airport,Cherepovets Airport,59.273601532,38.0158004761,377.0,EU,RU,RU-VLG,Cherepovets,yes,ULWC,CEE,,,https://en.wikipedia.org/wiki/Cherepovets_Airport,"УЛВЦ, Череповец",POINT (38.0158004761 59.273601532),5866,Cherepovets,59.1167,37.9,Russia,RU,Vologodskaya Oblast’,,318856.0,317970.0,0.19500728450222857
6489,ULLI,large_airport,Pulkovo Airport,59.80030059814453,30.262500762939453,78.0,EU,RU,RU-SPE,St. Petersburg,yes,ULLI,LED,,http://www.pulkovoairport.ru/,https://en.wikipedia.org/wiki/Pulkovo_Airport,"Аэропо́рт Пу́лково, Leningrad, Shosseynaya Airport, Saint Petersburg, Petrograd",POINT (30.262500762939453 59.80030059814453),5809,Saint Petersburg,59.95,30.3167,Russia,RU,Sankt-Peterburg,admin,5384342.0,5384342.0,0.15920888233334038
6490,ULMM,medium_airport,Murmansk Airport,68.78170013427734,32.75080108642578,266.0,EU,RU,RU-MUR,Murmansk,yes,ULMM,MMK,,http://www.airport-murmansk.ru/,https://en.wikipedia.org/wiki/Murmansk_Airport,,POINT (32.75080108642578 68.78170013427734),5874,Murmansk,68.9706,33.075,Russia,RU,Murmanskaya Oblast’,admin,298096.0,292465.0,0.3752173967618571
6491,ULOO,medium_airport,Pskov Airport,57.78390121459961,28.39559936523437,154.0,EU,RU,RU-PSK,Pskov,yes,ULOO,PKV,,,https://en.wikipedia.org/wiki/Pskov_Airport,,POINT (28.39559936523437 57.78390121459961),5902,Pskov,57.8167,28.3333,Russia,RU,Pskovskaya Oblast’,admin,209840.0,209840.0,0.07040576135762011
6492,ULPB,medium_airport,Petrozavodsk Airport,61.88520050048828,34.15470123291016,151.0,EU,RU,RU-KR,Petrozavodsk,yes,ULPB,PES,,,https://en.wikipedia.org/wiki/Petrozavodsk_Airport,"Besovets Airport, Аэропорт Петрозаводск, Аэропорт Бесовец",POINT (34.15470123291016 61.88520050048828),5879,Petrozavodsk,61.7833,34.35,Russia,RU,Kareliya,admin,278551.0,278551.0,0.22028463502154125
