city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Malý Slavkov,49.1361,20.3889,Slovakia,SK,Prešov,,1126,1126
Malachov,48.7100,19.0900,Slovakia,SK,Banská Bystrica,,1117,1117
Machulince,48.4167,18.4333,Slovakia,SK,Nitra,,1108,1108
Príbovce,48.9984,18.8816,Slovakia,SK,Žilina,,1102,1102
Záhradné,49.0833,21.2667,Slovakia,SK,Prešov,,1101,1101
Podtureň,49.0542,19.6917,Slovakia,SK,Žilina,,1094,1094
Mojš,49.2000,18.8167,Slovakia,SK,Žilina,,1086,1086
Snežnica,49.2575,18.7925,Slovakia,SK,Žilina,,1085,1085
Záborské,48.9500,21.3000,Slovakia,SK,Prešov,,1080,1080
Ratnovce,48.5581,17.8456,Slovakia,SK,Trnava,,1079,1079
Stožok,48.5308,19.3581,Slovakia,SK,Banská Bystrica,,1074,1074
Veľké Orvište,48.6206,17.7900,Slovakia,SK,Trnava,,1069,1060
Zamarovce,48.9092,18.0511,Slovakia,SK,Nitra,,1063,1063
Markovce,48.5917,21.8472,Slovakia,SK,Košice,,1058,1058
Hrubý Šúr,48.1697,17.4208,Slovakia,SK,Bratislava,,1038,1038
Malý Slivník,49.1183,21.2589,Slovakia,SK,Prešov,,1032,1032
Nededza,49.2208,18.8333,Slovakia,SK,Žilina,,1029,1029
Divinka,49.2528,18.6972,Slovakia,SK,Žilina,,1024,1024
Dražkovce,49.0500,18.9578,Slovakia,SK,Žilina,,1019,1019
Ludrová,49.0472,19.3326,Slovakia,SK,Žilina,,1012,1012
Nemčice,48.5500,18.1222,Slovakia,SK,Nitra,,1008,1008
Jablonec,48.3328,17.4489,Slovakia,SK,Bratislava,,1004,1004
Chmiňany,49.0008,21.0678,Slovakia,SK,Prešov,,1003,1003
